id	packet_count
21331	20551	5
60631	61131	5
61031	31301	5
60331	60731	5
60331	61131	5
11301	10101	5
20641	11001	5
11001	21251	5
62031	31131	5
60731	61631	5
40331	20711	5
60531	20031	5
21151	62131	5
31301	31251	5
60201	60931	5
60331	61231	5
50531	30351	5
22431	21031	5
60531	30031	5
22231	62031	5
20551	21031	5
20441	10101	5
30451	60001	5
61331	61031	5
61331	61531	5
21831	10101	5
21031	20151	5
22531	62031	5
60731	61231	4
30351	61931	4
60931	61931	4
31131	30451	4
20711	10101	4
20651	22531	4
21151	21031	4
21631	22431	4
60731	31301	4
61731	10101	4
20941	22131	4
60001	30451	4
31301	60331	4
60531	61031	4
21931	62231	4
21251	10101	4
20941	11001	4
61931	22431	4
61131	20031	4
20451	10601	4
60631	31301	4
21731	20451	4
10801	10701	4
30031	62031	4
30031	61931	4
21631	20551	4
60531	61531	4
21931	20451	4
62231	61931	4
21411	31301	4
62231	20451	4
61431	61531	4
40331	20031	4
30351	50031	4
50231	50531	4
22131	20251	4
30351	30451	4
22231	20551	4
31301	30151	4
30031	20551	4
40231	21931	4
30151	60431	4
20441	22131	4
20251	10101	4
61731	61231	4
30851	31131	4
11401	61331	4
40331	20151	4
60631	61231	4
20651	10501	4
40131	21731	3
60101	60331	3
60631	61531	3
60001	61731	3
60731	61131	3
31131	22231	3
21831	20641	3
22131	20551	3
30351	50131	3
40231	10401	3
20301	60101	3
11301	22531	3
22131	62031	3
61331	61131	3
21031	22131	3
10601	20031	3
20641	20151	3
40031	40131	3
21031	20451	3
40331	21731	3
10101	20651	3
21031	20251	3
10501	20451	3
10501	21931	3
20941	20851	3
60931	61031	3
50031	30651	3
60001	30251	3
61831	62031	3
20651	20451	3
20551	21931	3
31301	61031	3
21631	20941	3
30651	60201	3
31131	30351	3
20031	21251	3
10911	50331	3
20851	22231	3
60531	30651	3
60331	31301	3
30951	60531	3
20551	22331	3
10101	21251	3
22231	30031	3
21251	20941	3
50531	31251	3
11401	20451	3
60431	61831	3
20441	22531	3
21631	21411	3
20541	22431	3
60101	61331	3
20941	20651	3
20441	20151	3
20551	21411	3
20451	20651	3
60531	30351	3
20031	60001	3
22331	20451	3
61531	62131	3
21501	30651	3
20941	21151	2
62231	20651	2
20941	20551	2
20851	22331	2
21501	21631	2
20441	10401	2
20151	61931	2
10101	21631	2
21931	62131	2
60201	61131	2
21831	20651	2
10501	40331	2
22531	10501	2
10501	20551	2
30751	31251	2
22131	20941	2
31301	60531	2
60201	61031	2
11401	21151	2
60001	62031	2
20441	62231	2
21631	22231	2
21411	10601	2
11301	20711	2
31301	60431	2
21731	11401	2
22131	20711	2
11001	20651	2
20651	22031	2
21501	60201	2
20301	30031	2
10201	10301	2
60101	61231	2
11401	50531	2
21831	21411	2
20551	30031	2
61231	30351	2
21151	20031	2
20151	20451	2
21411	60001	2
30451	60931	2
22231	20641	2
40331	21931	2
60831	20711	2
20301	22431	2
20451	30031	2
21251	22131	2
21831	21331	2
20551	20651	2
10201	11101	2
20551	20251	2
60831	31301	2
60101	31051	2
60631	61031	2
21731	20551	2
62131	62031	2
30651	60331	2
22331	20651	2
21631	20651	2
10601	21411	2
21411	30351	2
61931	62031	2
11001	10801	2
60001	60831	2
50031	10101	2
11401	31131	2
60001	61231	2
11301	20151	2
62131	30031	2
31301	61731	2
60201	61631	2
61931	31301	2
20851	21931	2
31301	30551	2
10601	40331	2
31131	20301	2
31301	61531	2
20651	62031	2
21151	20551	2
22431	20651	2
20301	62231	2
21831	20851	2
21931	20551	2
62031	61331	2
60431	61031	2
40031	21411	2
30031	60001	2
21931	22531	2
31301	60931	2
21731	20641	2
10501	30351	2
60331	61631	2
22031	20641	2
61931	60201	2
20441	60101	2
20541	21501	2
31131	61331	2
30951	30551	2
62031	60201	2
21411	20031	2
20151	30031	1
10101	61931	1
30031	30451	1
61431	11301	1
21501	50231	1
21411	60531	1
10501	31301	1
10501	50331	1
11301	60331	1
30651	30951	1
30351	60631	1
21251	21411	1
22431	62131	1
22531	20651	1
40031	21631	1
60201	61731	1
20441	22331	1
22231	60101	1
50531	22031	1
31131	60931	1
31131	60331	1
30151	30951	1
62131	21151	1
20031	20151	1
10501	10401	1
60731	20031	1
22531	21501	1
60431	30451	1
21501	61831	1
21411	22431	1
60931	11301	1
40231	20651	1
40031	20031	1
21331	20541	1
22431	61931	1
31131	30551	1
61031	30151	1
22231	20651	1
21631	62131	1
20641	62131	1
21411	20451	1
21831	40131	1
21731	60101	1
60201	61231	1
10601	20551	1
30551	60201	1
21411	50331	1
20441	21411	1
60331	30351	1
20711	10701	1
20451	22431	1
61931	61531	1
40131	10101	1
22231	62231	1
11401	61731	1
20251	11401	1
11301	62231	1
21331	62231	1
61931	60431	1
61931	31131	1
50031	50231	1
60201	30451	1
22531	20451	1
22231	10401	1
21731	21031	1
22031	62031	1
30031	10101	1
21251	20451	1
61331	30151	1
60331	61031	1
20711	40231	1
60331	62231	1
60101	20151	1
60101	60931	1
20151	62131	1
20031	60431	1
11301	20031	1
21151	20941	1
62031	62131	1
11001	22431	1
10101	20451	1
61931	11301	1
60001	22431	1
20451	21411	1
11101	10201	1
40131	20151	1
21151	31131	1
20251	20551	1
20301	62031	1
22031	61931	1
11401	60001	1
10101	50531	1
21251	20641	1
61631	11301	1
30351	30251	1
60001	62131	1
60101	30651	1
21411	21151	1
21501	31251	1
60001	50131	1
21831	62231	1
21731	30031	1
61931	61331	1
31131	30251	1
50331	22531	1
20541	10401	1
21251	62131	1
11301	22431	1
61731	31301	1
21151	20851	1
21411	21501	1
11001	20151	1
11301	20551	1
22031	20651	1
20251	20451	1
20541	21411	1
50331	50131	1
11301	11001	1
60831	11301	1
31301	22231	1
30031	30151	1
20541	60001	1
11201	1	1
11301	60001	1
60331	61531	1
62231	11301	1
30551	60431	1
20851	62031	1
21501	21151	1
21831	21251	1
