2014-08-27 12:48:15.618	20551	10601	-94	-85	23	559.3	537.42	21.863
2014-08-27 18:48:43.682	20551	20711	-73	-66	19	-39.6	-4.64	-0.999
2014-08-27 19:09:00.643	20551	20151	-70	-77	10	-39.6	-4.64	-0.999
2014-08-27 19:28:57.904	21831	20251	-64	-70	11	25.47	-4302.42	2.999
2014-08-27 19:46:50.154	20951	21251	-70	-68	14	25.38	-5307.34	4.521
2014-08-27 19:49:22.235	20551	10501	-94	-90	13	-39.6	-4.64	-0.999
2014-08-27 19:54:37.207	20851	20951	-80	-82	11	-39.6	-4.64	-0.999
2014-08-27 21:04:00.098	60201	20031	-94	-89	12	23.04	100.11	2.999
2014-08-28 01:19:20.938	60201	50331	-90	-90	13	18.22	100.48	2.999
2014-08-28 01:19:22.018	60201	50331	-90	-90	13	18.22	100.48	2.999
2014-08-28 01:25:00.582	20551	20151	-70	-78	11	-39.6	-4.64	-0.999
2014-08-28 01:34:02.483	60201	31301	-76	-66	10	18.06	100.51	2.999
2014-08-28 02:22:00.104	20551	10601	-91	-85	15	-39.6	-4.64	-0.999
2014-08-28 02:22:39.563	20551	50431	-223	-88	11	-39.6	-4.64	-0.999
2014-08-28 02:34:02.398	60201	50331	-85	-90	14	17.42	100.53	2.999
2014-08-28 02:41:27.774	20151	20031	-82	-68	14	18.29	-5605.22	3.64
2014-08-28 02:49:06.635	60201	50331	-88	-90	14	17.21	100.55	2.999
2014-08-28 03:18:58.379	60201	20031	-94	-90	22	16.79	100.56	2.999
2014-08-28 03:29:56.803	20551	20651	-56	-53	10	-39.6	-4.64	-0.999
2014-08-28 03:33:55.139	60201	10501	-94	-90	16	16.61	100.51	2.999
2014-08-28 03:51:59.674	20551	20851	-45	-70	10	-39.6	-4.64	-0.999
2014-08-28 05:33:42.922	20551	20651	-55	-55	10	-39.6	-4.64	-0.999
2014-08-28 05:34:00.174	60201	21501	-70	-62	10	15.07	100.63	2.999
2014-08-28 06:48:59.647	60201	21501	-73	-62	10	14.65	100.67	2.999
2014-08-28 09:19:04.622	60201	31301	-73	-64	10	16.32	100.68	2.999
